Id,sim_product
108817.0,79954.0
108821.0,370993.0
108821.0,5352.0
108821.0,248536.0
108827.0,28431.0
108827.0,346751.0
108827.0,46117.0
108829.0,311893.0
108829.0,343209.0
108837.0,30284.0
108837.0,405639.0
108840.0,132117.0
108840.0,106463.0
108840.0,450820.0
108840.0,397535.0
108843.0,231859.0
108843.0,371903.0
108864.0,465706.0
108864.0,519933.0
108864.0,194176.0
108864.0,418371.0
108882.0,275135.0
108889.0,126330.0
108889.0,4832.0
108889.0,298989.0
108889.0,495077.0
108891.0,292236.0
108891.0,68182.0
108891.0,109436.0
108891.0,153986.0
108900.0,310118.0
108900.0,277119.0
108914.0,519620.0
108914.0,473751.0
108914.0,86101.0
108919.0,230107.0
108919.0,31558.0
108919.0,125904.0
108919.0,12578.0
108940.0,245137.0
108940.0,127518.0
108940.0,296734.0
108949.0,493257.0
108949.0,67456.0
108949.0,213523.0
108949.0,236991.0
108950.0,366885.0
108950.0,475189.0
108950.0,468012.0
108955.0,403406.0
108955.0,169607.0
108955.0,363809.0
108955.0,365529.0
108956.0,251062.0
108956.0,411099.0
108960.0,183480.0
108960.0,538653.0
108960.0,231083.0
108960.0,94981.0
108981.0,486751.0
108981.0,420909.0
108997.0,471363.0
108997.0,306604.0
108997.0,354502.0
109009.0,392471.0
109009.0,71480.0
109013.0,356015.0
109013.0,249515.0
109013.0,155853.0
109013.0,168246.0
109020.0,8380.0
109023.0,276759.0
109023.0,82109.0
109023.0,435091.0
109023.0,340587.0
109029.0,243739.0
109029.0,381190.0
109029.0,205571.0
109029.0,185981.0
109029.0,445411.0
109033.0,369215.0
109033.0,509702.0
109033.0,536348.0
109033.0,530944.0
109033.0,31835.0
109035.0,458716.0
109035.0,345070.0
109035.0,335648.0
109045.0,380272.0
109045.0,382158.0
109045.0,381802.0
109045.0,440515.0
109047.0,539375.0
109047.0,59558.0
109066.0,177318.0
109066.0,369497.0
109074.0,512015.0
109077.0,292141.0
109077.0,32419.0
109077.0,189498.0
109091.0,248712.0
109094.0,405026.0
109094.0,418471.0
109094.0,317039.0
109094.0,531903.0
109094.0,60778.0
109100.0,67802.0
109100.0,67407.0
109106.0,470105.0
109106.0,533539.0
109106.0,193097.0
109106.0,112253.0
109106.0,182358.0
109112.0,338478.0
109112.0,327790.0
109112.0,535612.0
109112.0,351627.0
109114.0,136147.0
109114.0,30049.0
109114.0,182031.0
109115.0,531926.0
109129.0,285871.0
109132.0,237039.0
109132.0,532297.0
109132.0,536378.0
109139.0,390857.0
109139.0,521435.0
109140.0,335858.0
109140.0,24764.0
109140.0,357342.0
109140.0,469322.0
109140.0,504808.0
109154.0,349248.0
109154.0,450605.0
109154.0,379260.0
109168.0,35851.0
109168.0,405837.0
109168.0,348557.0
109172.0,241157.0
109172.0,226952.0
109172.0,53885.0
109172.0,26465.0
109172.0,482263.0
109183.0,333678.0
109183.0,275900.0
109183.0,133766.0
109187.0,205165.0
109187.0,291914.0
109187.0,401006.0
109187.0,358989.0
109187.0,7998.0
109189.0,167783.0
109191.0,418874.0
109191.0,130212.0
109191.0,384225.0
109212.0,207239.0
109225.0,68648.0
109225.0,451164.0
109228.0,370128.0
109228.0,295641.0
109228.0,539293.0
109249.0,238696.0
109249.0,486218.0
109249.0,410400.0
109270.0,271623.0
109270.0,200319.0
109270.0,299657.0
109281.0,290628.0
109281.0,369589.0
109281.0,140630.0
109281.0,537690.0
109281.0,511172.0
109282.0,69157.0
109282.0,273059.0
109282.0,449456.0
109282.0,498625.0
109286.0,277214.0
109292.0,253299.0
109292.0,277578.0
109292.0,88510.0
109306.0,236883.0
109306.0,363896.0
109321.0,513655.0
109321.0,426797.0
109321.0,489365.0
109321.0,89560.0
109329.0,313177.0
109329.0,181540.0
109329.0,485968.0
109329.0,125171.0
109335.0,204777.0
109335.0,530302.0
109336.0,118106.0
109336.0,66560.0
109336.0,166993.0
109336.0,266832.0
109338.0,429394.0
109352.0,420917.0
109352.0,429484.0
109358.0,197066.0
109358.0,298963.0
109374.0,376858.0
109374.0,434792.0
109374.0,296.0
109378.0,341570.0
109378.0,98756.0
109378.0,35512.0
109378.0,537519.0
109379.0,190015.0
109379.0,504682.0
109379.0,35509.0
109379.0,84863.0
109379.0,59997.0
109392.0,375280.0
109405.0,415097.0
109405.0,360913.0
109405.0,68254.0
109407.0,270494.0
109407.0,328065.0
109407.0,225324.0
109426.0,356097.0
109426.0,314632.0
109426.0,34774.0
109426.0,117363.0
109426.0,503902.0
109436.0,292236.0
109436.0,108891.0
109436.0,153986.0
109436.0,84083.0
109438.0,326526.0
109438.0,71903.0
109438.0,127364.0
109458.0,388390.0
109458.0,208127.0
109458.0,30206.0
109461.0,25475.0
109461.0,78734.0
109461.0,123438.0
109461.0,330065.0
109491.0,517291.0
109491.0,365870.0
109498.0,347899.0
109498.0,57832.0
109498.0,237429.0
109509.0,11867.0
109509.0,406599.0
109509.0,107872.0
109516.0,278708.0
109516.0,417339.0
109516.0,86995.0
109518.0,495309.0
109518.0,152560.0
109524.0,491594.0
109524.0,302819.0
109524.0,294284.0
109524.0,531154.0
109524.0,361283.0
109527.0,128243.0
109527.0,417725.0
109542.0,459724.0
109542.0,493718.0
109542.0,66930.0
109556.0,54379.0
109556.0,35512.0
109556.0,53175.0
109556.0,341570.0
109556.0,441353.0
109559.0,122140.0
109564.0,532654.0
109566.0,366819.0
109566.0,463003.0
109568.0,272760.0
109568.0,112195.0
109568.0,95081.0
109568.0,131247.0
109568.0,415409.0
109572.0,382324.0
109572.0,64166.0
109573.0,54099.0
109582.0,181881.0
109582.0,533779.0
109582.0,284222.0
109582.0,252442.0
109586.0,147536.0
109586.0,251978.0
109586.0,13988.0
109586.0,212192.0
109587.0,471605.0
109587.0,439738.0
109587.0,276012.0
109587.0,256080.0
109589.0,498768.0
109589.0,409643.0
109589.0,294344.0
109589.0,116965.0
109589.0,344018.0
109596.0,335798.0
109596.0,315852.0
109641.0,349524.0
109641.0,297879.0
109641.0,170389.0
109643.0,291320.0
109643.0,398752.0
109643.0,312447.0
109643.0,184445.0
109649.0,242929.0
109649.0,101192.0
109649.0,352882.0
109649.0,274125.0
109649.0,469362.0
109650.0,226568.0
109650.0,453981.0
109652.0,60225.0
109652.0,504927.0
109652.0,15079.0
109652.0,35784.0
109658.0,300839.0
109658.0,329821.0
109658.0,258164.0
109658.0,414279.0
109668.0,372963.0
109668.0,414488.0
109679.0,203802.0
109686.0,52407.0
109686.0,162735.0
109686.0,497241.0
109689.0,137319.0
109703.0,250098.0
109703.0,136236.0
109703.0,287777.0
109703.0,540123.0
109703.0,508256.0
109708.0,248276.0
109708.0,486772.0
109708.0,166260.0
109732.0,30501.0
109732.0,325738.0
109732.0,230469.0
109734.0,245137.0
109734.0,374989.0
109734.0,127518.0
109734.0,307300.0
109735.0,397538.0
109738.0,447792.0
109738.0,543341.0
109753.0,180019.0
109757.0,316982.0
109757.0,291270.0
109757.0,99108.0
109762.0,177515.0
109762.0,414755.0
109766.0,290544.0
109766.0,101398.0
109766.0,241521.0
109766.0,345416.0
109766.0,85181.0
109770.0,45146.0
109772.0,432144.0
109772.0,333182.0
109773.0,354423.0
109773.0,194384.0
109773.0,434807.0
109773.0,236190.0
109773.0,212302.0
109779.0,342708.0
109779.0,494031.0
109783.0,266679.0
109783.0,324046.0
109785.0,231334.0
109785.0,169369.0
109785.0,445860.0
109785.0,256164.0
109791.0,159906.0
109791.0,76225.0
109791.0,188614.0
109791.0,167304.0
109798.0,381499.0
109798.0,109029.0
109798.0,386417.0
109798.0,185981.0
109798.0,32116.0
109803.0,271041.0
109803.0,445832.0
109803.0,309356.0
109803.0,413893.0
109803.0,142235.0
109853.0,361693.0
109853.0,306107.0
109864.0,199867.0
109864.0,142625.0
109877.0,277567.0
109877.0,72263.0
109877.0,291216.0
109877.0,287466.0
109877.0,26009.0
109886.0,243509.0
109886.0,220254.0
109892.0,362248.0
109892.0,313223.0
109892.0,140060.0
109892.0,404811.0
109901.0,504478.0
109901.0,127813.0
109902.0,74181.0
109902.0,60506.0
109902.0,159433.0
109906.0,131235.0
109906.0,118668.0
109906.0,262362.0
109906.0,146112.0
109917.0,268183.0
109932.0,60542.0
109932.0,412152.0
109932.0,144737.0
109932.0,28951.0
109944.0,198163.0
109944.0,537909.0
109944.0,92783.0
109951.0,78914.0
109951.0,101459.0
109951.0,76593.0
109951.0,125872.0
109953.0,254674.0
109953.0,261807.0
109954.0,463270.0
109967.0,449740.0
109967.0,507720.0
109967.0,277190.0
109967.0,469903.0
110009.0,266512.0
110009.0,417774.0
110015.0,235100.0
110015.0,500729.0
110015.0,406129.0
110026.0,121542.0
110026.0,321684.0
110026.0,23491.0
110026.0,524414.0
110031.0,311029.0
110031.0,250774.0
110031.0,193112.0
110031.0,401615.0
110031.0,425538.0
110032.0,152661.0
110032.0,232511.0
110032.0,3588.0
110057.0,534299.0
110057.0,248286.0
110057.0,530451.0
110057.0,288357.0
110060.0,20973.0
110060.0,245597.0
110060.0,259438.0
110060.0,170904.0
110060.0,73227.0
110065.0,332803.0
110065.0,404914.0
110065.0,128189.0
110065.0,414006.0
110065.0,296232.0
110068.0,372155.0
110068.0,377042.0
110068.0,123497.0
110075.0,481350.0
110093.0,455907.0
110093.0,364206.0
110093.0,435775.0
110093.0,85540.0
110094.0,193214.0
110094.0,60044.0
110104.0,515292.0
110131.0,276990.0
110131.0,371743.0
110131.0,164410.0
110131.0,243160.0
110131.0,123930.0
110133.0,31976.0
110133.0,507922.0
110133.0,88477.0
110148.0,296397.0
110148.0,480291.0
110163.0,403467.0
110163.0,395014.0
110163.0,273252.0
110164.0,169297.0
110164.0,438513.0
110164.0,47483.0
110167.0,415825.0
110167.0,517644.0
110167.0,485547.0
110167.0,37024.0
110167.0,329648.0
110170.0,431777.0
110170.0,419288.0
110171.0,389665.0
110185.0,154275.0
110185.0,64916.0
110185.0,356511.0
110188.0,277111.0
110200.0,198381.0
110200.0,502784.0
110200.0,180888.0
110200.0,57678.0
110200.0,33247.0
110207.0,103546.0
110207.0,525287.0
110207.0,134013.0
110208.0,430187.0
110208.0,485391.0
110208.0,411760.0
110210.0,376373.0
110210.0,413967.0
110214.0,25594.0
110214.0,447726.0
110214.0,17361.0
110217.0,332859.0
110217.0,18173.0
110217.0,378941.0
110217.0,384632.0
110223.0,11560.0
110237.0,317553.0
110237.0,543920.0
110241.0,252063.0
110241.0,152039.0
110241.0,189856.0
110248.0,419123.0
110248.0,502040.0
110248.0,497146.0
110254.0,134906.0
110254.0,415723.0
110254.0,181072.0
110270.0,101859.0
110270.0,300679.0
110270.0,165923.0
110270.0,82709.0
110272.0,161864.0
110272.0,430755.0
110272.0,137723.0
110272.0,242773.0
110272.0,186992.0
110273.0,329446.0
110273.0,437953.0
110273.0,298077.0
110278.0,106439.0
110278.0,380064.0
110278.0,317171.0
110278.0,528753.0
110285.0,63316.0
110285.0,201734.0
110286.0,507430.0
110286.0,38175.0
110286.0,272639.0
110286.0,181501.0
110286.0,494168.0
110300.0,429820.0
110300.0,320756.0
110300.0,290192.0
110300.0,492127.0
110301.0,177209.0
110301.0,530694.0
110321.0,313248.0
110321.0,239195.0
110321.0,256205.0
110323.0,422962.0
110323.0,132318.0
110323.0,297774.0
110323.0,359178.0
110331.0,296397.0
110331.0,517550.0
110331.0,110148.0
110333.0,466328.0
110333.0,391013.0
110333.0,398504.0
110333.0,94410.0
110333.0,243180.0
110341.0,440034.0
110341.0,210262.0
110341.0,479877.0
110341.0,205545.0
110352.0,38167.0
110352.0,69981.0
110352.0,539770.0
110367.0,181865.0
110367.0,476971.0
110367.0,250840.0
110367.0,197696.0
110367.0,273787.0
110369.0,434987.0
110369.0,512132.0
110369.0,496965.0
110375.0,229139.0
110375.0,394569.0
110375.0,38757.0
110375.0,19839.0
110375.0,400079.0
110381.0,159705.0
110381.0,409705.0
110381.0,264952.0
110381.0,220052.0
110381.0,289797.0
110399.0,495808.0
110401.0,37667.0
110401.0,439644.0
110401.0,171571.0
110410.0,367181.0
110410.0,489069.0
110419.0,265471.0
110419.0,36531.0
110419.0,61036.0
110420.0,232847.0
110420.0,257771.0
110420.0,195172.0
110420.0,84979.0
110423.0,53451.0
110423.0,277032.0
110423.0,127694.0
110427.0,534619.0
110427.0,354630.0
110427.0,315205.0
110427.0,189994.0
110427.0,391961.0
110430.0,115410.0
110430.0,333599.0
110430.0,514903.0
110433.0,296026.0
110433.0,393432.0
110433.0,21632.0
110450.0,451158.0
110450.0,77039.0
110450.0,259626.0
110450.0,172701.0
110451.0,518465.0
110451.0,228094.0
110451.0,455298.0
110451.0,450513.0
110452.0,492392.0
110452.0,508636.0
110452.0,49867.0
110452.0,522638.0
110456.0,22990.0
110456.0,267148.0
110456.0,369888.0
110456.0,455100.0
110465.0,281236.0
110478.0,166072.0
110478.0,70588.0
110478.0,256888.0
110478.0,61099.0
110478.0,517372.0
110480.0,206514.0
110480.0,369145.0
110480.0,268369.0
110480.0,219958.0
110480.0,408860.0
110488.0,347653.0
110488.0,219498.0
110488.0,439845.0
110502.0,105801.0
110506.0,326834.0
110506.0,12404.0
110517.0,99039.0
110517.0,522359.0
110517.0,145188.0
110522.0,243075.0
110522.0,519043.0
110522.0,392125.0
110522.0,138808.0
110529.0,11131.0
110529.0,116167.0
110529.0,290064.0
110530.0,113390.0
110542.0,212443.0
110542.0,29878.0
110550.0,373781.0
110550.0,114729.0
110550.0,130889.0
110553.0,538661.0
110553.0,365979.0
110553.0,125996.0
110561.0,442825.0
110561.0,192102.0
110576.0,122242.0
110576.0,186733.0
110576.0,540339.0
110576.0,274427.0
110578.0,160132.0
110578.0,325795.0
110578.0,107411.0
110578.0,186416.0
110584.0,266544.0
110584.0,181584.0
110584.0,535300.0
110584.0,504523.0
110584.0,385779.0
110590.0,535811.0
110590.0,531112.0
110593.0,188567.0
110603.0,938.0
110603.0,335041.0
110603.0,144817.0
110603.0,354980.0
110603.0,122748.0
110642.0,39732.0
110642.0,518464.0
110647.0,269445.0
110647.0,212639.0
110647.0,34586.0
110647.0,164302.0
110650.0,454723.0
110650.0,411459.0
110650.0,93814.0
110650.0,264569.0
110650.0,208621.0
110662.0,429111.0
110662.0,496175.0
110662.0,519567.0
110662.0,384240.0
110666.0,271169.0
110666.0,174967.0
110666.0,510142.0
110680.0,135119.0
110680.0,320049.0
110680.0,306906.0
110680.0,507812.0
110682.0,47304.0
110682.0,453628.0
110682.0,36774.0
110682.0,346245.0
110682.0,332086.0
110692.0,236089.0
110692.0,348350.0
110706.0,177068.0
110729.0,488994.0
110729.0,318900.0
110729.0,183060.0
110729.0,384431.0
110729.0,205795.0
110734.0,452437.0
110734.0,516748.0
110734.0,511356.0
110734.0,61472.0
110734.0,86362.0
110739.0,259299.0
110739.0,28978.0
110739.0,257957.0
110739.0,152101.0
110746.0,467526.0
110746.0,142548.0
110750.0,320004.0
110755.0,349504.0
110774.0,362411.0
110774.0,122863.0
110797.0,69537.0
110797.0,479411.0
110797.0,483568.0
110797.0,354521.0
110797.0,3829.0
110806.0,350819.0
110806.0,52192.0
110806.0,20264.0
110806.0,153934.0
110806.0,257114.0
110811.0,117662.0
110818.0,272713.0
110818.0,236582.0
110818.0,274670.0
110818.0,325372.0
110827.0,36629.0
110827.0,170742.0
110827.0,296147.0
110827.0,357500.0
110831.0,356685.0
110831.0,245666.0
110831.0,318808.0
110845.0,154531.0
110845.0,138082.0
110845.0,327230.0
110845.0,524835.0
110845.0,449271.0
110848.0,312609.0
110852.0,529861.0
110852.0,284941.0
110852.0,50940.0
110852.0,30760.0
110857.0,108758.0
110857.0,474096.0
110873.0,83751.0
110877.0,170607.0
110877.0,483182.0
110877.0,25748.0
110877.0,56160.0
110885.0,143550.0
110885.0,487242.0
110885.0,233690.0
110887.0,328134.0
110887.0,460708.0
110887.0,173829.0
110887.0,214538.0
110901.0,436880.0
110901.0,510222.0
110901.0,46816.0
110901.0,528241.0
110916.0,532090.0
110916.0,386689.0
110918.0,423748.0
110942.0,301156.0
110942.0,534575.0
110942.0,526366.0
110942.0,363130.0
110942.0,133719.0
110945.0,477695.0
110947.0,299899.0
110950.0,326156.0
110956.0,100969.0
110964.0,128868.0
110974.0,96288.0
110974.0,412875.0
110979.0,57351.0
110979.0,89588.0
110979.0,195876.0
110979.0,88936.0
110979.0,447729.0
110988.0,190731.0
110988.0,88480.0
110997.0,287985.0
110997.0,402974.0
111007.0,18441.0
111007.0,170705.0
111007.0,141552.0
111007.0,391189.0
111022.0,217231.0
111022.0,361112.0
111022.0,186703.0
111022.0,518426.0
111022.0,128633.0
111023.0,13253.0
111023.0,466159.0
111045.0,200456.0
111045.0,298070.0
111045.0,260771.0
111045.0,227900.0
111048.0,327158.0
111048.0,103484.0
111048.0,302290.0
111049.0,18025.0
111049.0,250505.0
111049.0,369088.0
111049.0,393460.0
111058.0,90278.0
111058.0,512123.0
111068.0,185654.0
111068.0,372481.0
111072.0,540642.0
111072.0,194427.0
111072.0,306737.0
111079.0,128634.0
111079.0,363527.0
111079.0,339303.0
111079.0,207696.0
111105.0,160615.0
111106.0,220000.0
111106.0,260288.0
111106.0,381813.0
111106.0,253099.0
111111.0,265212.0
111111.0,252748.0
111111.0,249389.0
111111.0,479568.0
111111.0,224608.0
111117.0,534730.0
111117.0,190325.0
111117.0,278158.0
111121.0,123239.0
111121.0,215436.0
111125.0,45849.0
111125.0,178372.0
111125.0,151389.0
111125.0,134409.0
111125.0,38031.0
111126.0,46853.0
111126.0,453378.0
111126.0,429046.0
111126.0,398590.0
111126.0,359188.0
111133.0,266395.0
111133.0,288960.0
111133.0,92656.0
111133.0,164650.0
111134.0,475189.0
111139.0,260876.0
111139.0,330397.0
111139.0,285246.0
111139.0,541496.0
111139.0,517476.0
111166.0,325084.0
111166.0,130614.0
111166.0,200499.0
111166.0,125555.0
111166.0,538558.0
111182.0,465180.0
111182.0,533898.0
111182.0,207162.0
111182.0,111971.0
111192.0,422818.0
111192.0,255961.0
111192.0,74158.0
111192.0,222299.0
111211.0,507430.0
111211.0,38175.0
111211.0,495313.0
111235.0,496634.0
111235.0,20130.0
111235.0,52446.0
111244.0,503659.0
111244.0,168047.0
111244.0,399256.0
111249.0,319831.0
111249.0,306960.0
111249.0,419356.0
111249.0,301519.0
111259.0,11867.0
111259.0,437537.0
111259.0,77522.0
111259.0,257081.0
111261.0,355717.0
111261.0,149304.0
111261.0,207264.0
111261.0,538854.0
111272.0,398629.0
111272.0,210109.0
111283.0,516647.0
111283.0,263052.0
111301.0,196536.0
111301.0,389761.0
111301.0,75193.0
111312.0,379522.0
111312.0,185837.0
111312.0,517885.0
111361.0,370479.0
111361.0,153461.0
111361.0,454743.0
111368.0,107339.0
111368.0,369306.0
111368.0,177412.0
111368.0,543540.0
111378.0,275727.0
111378.0,195747.0
111378.0,524049.0
111378.0,37421.0
111387.0,337179.0
111387.0,89342.0
111404.0,534575.0
111404.0,67096.0
111404.0,205308.0
111424.0,536229.0
111426.0,475818.0
111426.0,412829.0
111426.0,308290.0
111426.0,281009.0
111426.0,71235.0
111430.0,401615.0
111430.0,250774.0
111430.0,425538.0
111430.0,173327.0
111430.0,17716.0
111442.0,300851.0
111442.0,151540.0
111442.0,455356.0
111451.0,211438.0
111451.0,59854.0
111451.0,294543.0
111451.0,348913.0
111451.0,341570.0
111452.0,522740.0
111452.0,176698.0
111453.0,347980.0
111453.0,489221.0
111453.0,235764.0
111453.0,6356.0
111455.0,391515.0
111455.0,82747.0
111455.0,495017.0
111466.0,1590.0
111466.0,388288.0
111466.0,12113.0
111483.0,198362.0
111483.0,459564.0
111483.0,210427.0
111483.0,5402.0
111483.0,53527.0
111499.0,25902.0
111499.0,368942.0
111525.0,538819.0
111525.0,522266.0
111525.0,512668.0
111529.0,199773.0
111529.0,103491.0
111529.0,385290.0
111529.0,121982.0
111529.0,482542.0
111544.0,383152.0
111544.0,31213.0
111545.0,539889.0
111545.0,99520.0
111574.0,251388.0
111574.0,181996.0
111574.0,478571.0
111574.0,541615.0
111574.0,227201.0
111578.0,460072.0
111578.0,184515.0
111578.0,528883.0
111578.0,237924.0
111578.0,181686.0
111597.0,474432.0
111602.0,445627.0
111602.0,155890.0
111602.0,56262.0
111602.0,502029.0
111602.0,273964.0
111613.0,97238.0
111613.0,374407.0
111613.0,48194.0
111614.0,282218.0
111614.0,416965.0
111621.0,124668.0
111621.0,56160.0
111624.0,458358.0
111624.0,498702.0
111624.0,38365.0
111630.0,443506.0
111630.0,508590.0
111630.0,116964.0
111630.0,424565.0
111649.0,509250.0
111649.0,64215.0
111649.0,504749.0
111651.0,428348.0
111651.0,14549.0
111651.0,116073.0
111651.0,425482.0
111663.0,417941.0
111663.0,287133.0
111687.0,180953.0
111687.0,303558.0
111691.0,53696.0
111691.0,79802.0
111694.0,43763.0
111696.0,129713.0
111696.0,282995.0
111707.0,70113.0
111707.0,171721.0
111709.0,119644.0
111709.0,147643.0
111715.0,481283.0
111715.0,193413.0
111715.0,404829.0
111720.0,18169.0
111720.0,409097.0
111727.0,577.0
111727.0,298019.0
111731.0,360592.0
111731.0,523711.0
111731.0,150156.0
111733.0,539419.0
111733.0,405715.0
111733.0,57686.0
111733.0,99409.0
111739.0,457999.0
111739.0,62326.0
111739.0,199798.0
111739.0,459103.0
111739.0,87174.0
111740.0,197216.0
111740.0,224501.0
111749.0,179109.0
111749.0,49911.0
111765.0,512434.0
111765.0,427613.0
111765.0,95545.0
111770.0,430938.0
111770.0,403157.0
111770.0,487125.0
111770.0,68039.0
111772.0,431296.0
111772.0,220005.0
111779.0,344665.0
111790.0,242082.0
111791.0,264384.0
111791.0,353261.0
111791.0,71791.0
111793.0,252381.0
111793.0,420374.0
111793.0,265885.0
111793.0,145203.0
111796.0,76884.0
111796.0,101539.0
111796.0,441404.0
111796.0,312632.0
111797.0,66617.0
111797.0,167360.0
111814.0,153118.0
111814.0,524158.0
111814.0,45555.0
111841.0,458850.0
111841.0,161740.0
111841.0,274868.0
111841.0,80655.0
111841.0,343476.0
111856.0,26804.0
111856.0,81052.0
111865.0,107816.0
111865.0,491197.0
111865.0,339449.0
111865.0,15229.0
111865.0,366408.0
111874.0,75831.0
111879.0,540460.0
111879.0,473074.0
111891.0,127195.0
111891.0,50746.0
111891.0,503732.0
111912.0,300670.0
111912.0,406907.0
111912.0,61264.0
111912.0,436687.0
111912.0,150047.0
111929.0,100883.0
111929.0,107919.0
111929.0,492017.0
111941.0,14517.0
111941.0,162707.0
111941.0,334655.0
111941.0,38228.0
111941.0,113415.0
111946.0,120374.0
111956.0,22950.0
111956.0,455356.0
111956.0,151540.0
111956.0,300851.0
111956.0,331922.0
111960.0,404396.0
111960.0,352401.0
111960.0,4898.0
111963.0,186419.0
111963.0,79979.0
111964.0,386393.0
111964.0,353141.0
111964.0,351743.0
111964.0,103376.0
111966.0,432014.0
111966.0,530704.0
111966.0,271800.0
111971.0,454588.0
111971.0,502784.0
111971.0,501444.0
111971.0,111182.0
111977.0,50934.0
111977.0,306729.0
111977.0,243259.0
111977.0,518105.0
111977.0,201993.0
111984.0,538692.0
111984.0,231728.0
111989.0,230560.0
111989.0,437408.0
111989.0,392400.0
111989.0,300899.0
111989.0,18391.0
112002.0,17438.0
112025.0,375036.0
112025.0,131313.0
112025.0,298097.0
112027.0,55658.0
112027.0,525748.0
112027.0,290821.0
112027.0,216403.0
112030.0,538998.0
112030.0,419503.0
112030.0,418666.0
112031.0,113653.0
112031.0,181549.0
112033.0,470877.0
112037.0,328116.0
112039.0,298562.0
112039.0,458358.0
112039.0,38365.0
112042.0,355370.0
112042.0,197287.0
112042.0,504484.0
112042.0,289566.0
112067.0,87466.0
112067.0,480282.0
112067.0,21716.0
112069.0,21716.0
112069.0,240218.0
112069.0,291115.0
112069.0,127043.0
112071.0,208946.0
112071.0,159885.0
112071.0,97102.0
112072.0,505145.0
112085.0,139206.0
112085.0,454340.0
112085.0,162415.0
112089.0,104408.0
112089.0,490958.0
112089.0,506776.0
112089.0,262513.0
112089.0,58088.0
112095.0,413403.0
112095.0,298115.0
112095.0,52808.0
112097.0,86148.0
112119.0,346253.0
112119.0,65795.0
112119.0,131958.0
112136.0,200066.0
112136.0,2563.0
112136.0,175062.0
112136.0,283876.0
112166.0,146802.0
112166.0,441404.0
112166.0,352237.0
112166.0,371034.0
112195.0,137795.0
112195.0,194824.0
112195.0,548471.0
112236.0,504714.0
112236.0,355717.0
112243.0,363627.0
112243.0,21693.0
112243.0,509611.0
112249.0,78694.0
112249.0,273744.0
112249.0,454811.0
112249.0,427298.0
112249.0,59832.0
112253.0,533539.0
112253.0,193097.0
112253.0,109106.0
112253.0,182358.0
112253.0,470105.0
112256.0,507695.0
112261.0,115007.0
112261.0,36966.0
112267.0,110964.0
112267.0,128868.0
112268.0,89000.0
112271.0,458724.0
112271.0,353363.0
112271.0,2981.0
112271.0,323083.0
112271.0,23544.0
112277.0,345591.0
112277.0,358922.0
112277.0,199345.0
112280.0,80655.0
112280.0,404846.0
112280.0,274868.0
112280.0,126302.0
112285.0,495881.0
112285.0,301684.0
112285.0,100764.0
112290.0,55669.0
112297.0,522521.0
112303.0,334361.0
112303.0,52442.0
112303.0,370480.0
112303.0,294337.0
112303.0,390145.0
112334.0,418124.0
112334.0,415417.0
112343.0,445942.0
112343.0,56987.0
112345.0,419802.0
112345.0,296016.0
112345.0,515301.0
112345.0,186356.0
112345.0,268597.0
112366.0,462739.0
112366.0,224598.0
112366.0,38380.0
112367.0,78694.0
112367.0,454811.0
112367.0,9652.0
112376.0,451453.0
112376.0,317821.0
112376.0,34763.0
112376.0,240162.0
112376.0,459733.0
112377.0,48897.0
112381.0,120992.0
112381.0,2578.0
112381.0,477824.0
112383.0,213129.0
112383.0,108008.0
112383.0,533566.0
112383.0,213707.0
112393.0,337420.0
112393.0,319476.0
112410.0,190876.0
112410.0,255780.0
112410.0,209829.0
112410.0,222871.0
112410.0,100739.0
112418.0,458748.0
112418.0,213363.0
112467.0,252807.0
112467.0,183901.0
112467.0,266655.0
112467.0,132186.0
112467.0,141536.0
112477.0,418406.0
112477.0,164015.0
112477.0,335799.0
112477.0,121302.0
112477.0,245977.0
112488.0,177537.0
112494.0,104911.0
112494.0,293009.0
112494.0,174472.0
112494.0,262879.0
112500.0,347958.0
112500.0,162085.0
112503.0,89232.0
112503.0,39786.0
112503.0,262889.0
112507.0,194731.0
112507.0,226473.0
112507.0,309641.0
112507.0,131633.0
112511.0,88272.0
112511.0,310138.0
112524.0,2578.0
112524.0,460076.0
112524.0,477824.0
112524.0,354836.0
112532.0,442128.0
112533.0,243218.0
112533.0,57143.0
112534.0,384246.0
112541.0,215555.0
112546.0,269081.0
112546.0,537340.0
112546.0,415301.0
112546.0,10702.0
112558.0,436701.0
112558.0,268243.0
112558.0,265607.0
112560.0,396092.0
112560.0,496300.0
112571.0,72996.0
112585.0,53173.0
112585.0,168383.0
112585.0,171124.0
112591.0,182519.0
112597.0,360775.0
112597.0,496206.0
112597.0,399175.0
112608.0,492211.0
112608.0,151555.0
112608.0,530276.0
112608.0,235816.0
112618.0,359412.0
112618.0,82099.0
112618.0,83033.0
112618.0,473989.0
112619.0,296016.0
112619.0,515301.0
112619.0,378044.0
112630.0,294927.0
112630.0,521288.0
112630.0,505497.0
112630.0,506180.0
112633.0,134777.0
112633.0,108817.0
112633.0,469007.0
112633.0,465856.0
112633.0,79954.0
112634.0,535282.0
112634.0,153516.0
112641.0,218618.0
112641.0,90382.0
112645.0,160408.0
112645.0,264693.0
112645.0,138342.0
112645.0,14565.0
112645.0,278039.0
112650.0,81180.0
112650.0,363433.0
112651.0,534453.0
112651.0,20815.0
112678.0,390279.0
112678.0,516769.0
112689.0,527948.0
112689.0,484750.0
112697.0,97911.0
112697.0,359227.0
